Step,# citizen coalition,# regulator coalition,# stakeholder coalition,Disruption,NGO Message,Num Cit,Talk span,Total power,Total preference,Total regulator preference,Total regulator sh preference,Total sh preference,Total utility
21,0.0,1.0,0.0,0.5,4.5,182.0,1.0,1312.4542363410005,16766.591672905506,106.49999999746316,106.5,330.5451515539401,141654.5442344071
22,0.0,1.0,0.0,0.5,4.5,182.0,1.0,1312.4542363410005,17555.466959473368,94.2857142827115,106.5,330.5451515539401,141654.5442344071
23,0.0,0.0,0.0,0.5,4.5,182.0,1.0,1312.4542363410005,18415.343079641283,94.2857142827115,106.5,330.5451515539401,141654.5442344071
24,0.0,0.0,0.0,0.5,4.5,182.0,1.0,1312.4542363410005,19309.140275915342,94.2857142827115,106.5,330.5451515539401,141654.5442344071
25,0.0,0.0,0.0,0.5,4.5,182.0,1.0,1312.4542363410005,20263.565265881825,94.2857142827115,106.5,330.5451515539401,141654.5442344071
0,7.0,0.0,0.0,0.5,4.5,182.0,50.0,1271.9146292429994,6310.369773727225,0.0,0.0,0.0,127701.66699235051
1,4.0,0.0,1.0,0.5,4.5,182.0,50.0,1274.7688360054992,6581.54977937083,0.0,0.0,325.0,128637.74555166716
2,6.0,0.0,1.0,0.5,4.5,182.0,50.0,1282.8929776034995,6858.892247665508,0.0,0.0,325.0,131278.06515400225
3,5.0,0.0,1.0,0.5,4.5,182.0,50.0,1290.1612954599996,7156.917730391097,0.0,0.0,325.0,133199.68880579714
4,6.0,0.0,1.0,0.5,4.5,182.0,50.0,1299.3468149979994,7478.98029516725,0.0,0.0,325.0,136034.41819968724
5,6.0,0.0,1.0,0.5,4.5,182.0,50.0,1313.6257490784997,7794.522821266782,0.0,0.0,325.0,140241.23814755207
6,6.0,0.0,1.0,0.5,4.5,182.0,50.0,1326.078802198,8138.198741561468,0.0,0.0,325.0,144349.5536186354
7,5.0,0.0,1.0,0.5,4.5,182.0,50.0,1340.7397748409996,8527.606426898563,0.0,0.0,325.0,149155.40498803733
8,4.0,0.0,1.0,0.5,4.5,182.0,50.0,1357.8806067519997,8910.842671092334,0.0,0.0,325.0,154390.48776998837
9,4.0,0.0,1.0,0.5,4.5,182.0,50.0,1370.293192679,9304.952565425505,0.0,0.0,325.0,158428.3982691844
10,4.0,0.0,1.0,0.5,4.5,182.0,50.0,1387.5685269634998,9730.406190211244,0.0,0.0,325.0,163759.1970478628
11,2.0,0.0,1.0,0.5,4.5,182.0,50.0,1393.8244601664999,10196.436201177854,0.0,0.0,325.0,165763.7599617882
12,3.0,0.0,1.0,0.5,4.5,182.0,50.0,1402.853634051,10646.012614535139,0.0,0.0,325.0,168801.06984349823
13,2.0,0.0,1.0,0.5,4.5,182.0,50.0,1411.491937749,11163.754918447881,0.0,0.0,325.0,171569.52434498715
14,1.0,0.0,1.0,0.5,4.5,182.0,50.0,1414.344192825,11693.578760521199,0.0,0.0,325.0,172485.23741658375
15,1.0,0.0,1.0,0.5,4.5,182.0,50.0,1417.4256239934998,12239.303945203235,106.5,106.5,325.0,173417.7143449175
16,2.0,0.0,1.0,0.5,4.5,182.0,50.0,1424.7632406704993,12813.800558250758,106.5,106.5,325.0,175511.45796490973
17,3.0,0.0,1.0,0.5,4.5,182.0,50.0,1440.0582927609994,13426.936352563807,106.5,106.5,325.0,180199.5617956281
18,2.0,0.0,1.0,0.5,4.5,182.0,50.0,1448.5161685044995,14060.617859279251,106.5,106.5,325.0,182979.2391831121
19,3.0,0.0,1.0,0.5,4.5,182.0,50.0,1463.3243986959992,14743.094347123048,106.5,106.5,325.0,187551.2253722376
20,3.0,0.0,1.0,0.5,4.5,182.0,50.0,1480.8701802634994,15453.455705808967,106.5,106.5,325.0,193361.3226856094
21,3.0,1.0,1.0,0.5,4.5,182.0,50.0,1480.8701802634994,16243.769990301062,106.49999999809394,106.5,325.0,193361.3226856094
22,3.0,1.0,1.0,0.5,4.5,182.0,50.0,1480.8701802634994,17019.924288199287,94.28571428345813,106.5,325.0,193361.3226856094
23,3.0,0.0,1.0,0.5,4.5,182.0,50.0,1480.8701802634994,17771.98778467871,94.28571428345813,106.5,325.0,193361.3226856094
24,3.0,0.0,1.0,0.5,4.5,182.0,50.0,1480.8701802634994,18632.108816729076,94.28571428345813,106.5,325.0,193361.3226856094
25,3.0,0.0,1.0,0.5,4.5,182.0,50.0,1480.8701802634994,19488.768832697202,94.28571428345813,106.5,325.0,193361.3226856094
0,14.0,0.0,0.0,0.5,4.5,182.0,2.0,1281.1371496195004,6410.874728612724,0.0,0.0,0.0,131708.2112726814
1,8.0,0.0,1.0,0.5,4.5,182.0,2.0,1295.0666444500002,6694.014643395471,0.0,0.0,325.0,136167.11420843
2,6.0,0.0,1.0,0.5,4.5,182.0,2.0,1314.1032005610004,6998.256995483195,0.0,0.0,325.0,142124.9930791102
3,5.0,0.0,1.0,0.5,4.5,182.0,2.0,1351.7797055465005,7310.179686424175,0.0,0.0,325.0,153863.28751388696
4,1.0,0.0,1.0,0.5,4.5,182.0,2.0,1358.3823476840005,7633.160103759003,0.0,0.0,325.0,155950.5041999559
5,0.0,0.0,1.0,0.5,4.5,182.0,2.0,1358.3823476840005,7984.818009973514,0.0,0.0,325.0,155950.5041999559
6,0.0,0.0,1.0,0.5,4.5,182.0,2.0,1358.3823476840005,8340.680912112784,0.0,0.0,325.0,155950.5041999559
7,0.0,0.0,1.0,0.5,4.5,182.0,2.0,1358.3823476840005,8710.419360724982,0.0,0.0,325.0,155950.5041999559
8,0.0,0.0,1.0,0.5,4.5,182.0,2.0,1358.3823476840005,9106.119712216529,0.0,0.0,325.0,155950.5041999559
9,0.0,0.0,1.0,0.5,4.5,182.0,2.0,1358.3823476840005,9518.998896664454,0.0,0.0,325.0,155950.5041999559
10,0.0,0.0,1.0,0.5,4.5,182.0,2.0,1358.3823476840005,9955.04096733686,0.0,0.0,325.0,155950.5041999559
11,0.0,0.0,1.0,0.5,4.5,182.0,2.0,1358.3823476840005,10419.975489973294,0.0,0.0,325.0,155950.5041999559
12,0.0,0.0,1.0,0.5,4.5,182.0,2.0,1358.3823476840005,10908.19586077575,0.0,0.0,325.0,155950.5041999559
13,0.0,0.0,1.0,0.5,4.5,182.0,2.0,1358.3823476840005,11442.87137638702,0.0,0.0,325.0,155950.5041999559
14,0.0,0.0,1.0,0.5,4.5,182.0,2.0,1358.3823476840005,11944.425752487055,0.0,0.0,325.0,155950.5041999559
15,0.0,0.0,1.0,0.5,4.5,182.0,2.0,1358.3823476840005,12526.867251491643,106.5,106.5,325.0,155950.5041999559
16,0.0,0.0,1.0,0.5,4.5,182.0,2.0,1358.3823476840005,13114.378470956997,106.5,106.5,325.0,155950.5041999559
17,0.0,0.0,1.0,0.5,4.5,182.0,2.0,1358.3823476840005,13732.926796450787,106.5,106.5,329.0239218098065,155950.5041999559
18,0.0,0.0,1.0,0.5,4.5,182.0,2.0,1358.3823476840005,14356.201564581514,106.5,106.5,328.41607864212295,155950.5041999559
19,0.0,0.0,1.0,0.5,4.5,182.0,2.0,1358.3823476840005,15068.039569579987,106.5,106.5,328.62242781728304,155950.5041999559
20,0.0,0.0,1.0,0.5,4.5,182.0,2.0,1358.3823476840005,15758.026063295822,106.5,106.5,330.38242778026057,155950.5041999559
21,0.0,1.0,1.0,0.5,4.5,182.0,2.0,1358.3823476840005,16492.821975053874,106.49999999778291,106.5,330.38242778026057,155950.5041999559
22,0.0,1.0,1.0,0.5,4.5,182.0,2.0,1358.3823476840005,17293.258409064692,94.28571428308999,106.5,330.38242778026057,155950.5041999559
23,0.0,0.0,1.0,0.5,4.5,182.0,2.0,1358.3823476840005,18080.87451678057,94.28571428308999,106.5,330.38242778026057,155950.5041999559
24,0.0,0.0,1.0,0.5,4.5,182.0,2.0,1358.3823476840005,18958.47399218332,94.28571428308999,106.5,330.38242778026057,155950.5041999559
25,0.0,0.0,1.0,0.5,4.5,182.0,2.0,1358.3823476840005,19870.548941354155,94.28571428308999,106.5,330.38242778026057,155950.5041999559
0,14.0,0.0,0.0,0.5,1.0,182.0,5.0,1282.7954185524995,6399.178050130627,0.0,0.0,0.0,131972.74268013774
1,8.0,0.0,1.0,0.5,1.0,182.0,5.0,1292.0080949824996,6678.767177883802,0.0,0.0,325.0,134936.0705050984
2,9.0,0.0,1.0,0.5,1.0,182.0,5.0,1309.9975104484997,6973.359234413441,0.0,0.0,325.0,140711.5833027549
3,6.0,0.0,1.0,0.5,1.0,182.0,5.0,1328.7729800324996,7259.225521587844,0.0,0.0,325.0,146861.9795257572
4,5.0,0.0,1.0,0.5,1.0,182.0,5.0,1346.6954388159995,7591.1516335074475,0.0,0.0,325.0,152686.45046848033
5,5.0,0.0,1.0,0.5,1.0,182.0,5.0,1375.2114031419999,7924.999924433866,0.0,0.0,325.0,162167.2389566442
6,2.0,0.0,1.0,0.5,1.0,182.0,5.0,1388.0443721379995,8266.088010659912,0.0,0.0,325.0,166361.5526185325
7,1.0,0.0,1.0,0.5,1.0,182.0,5.0,1398.1467129929995,8619.10456557717,0.0,0.0,325.0,169832.27063553667
8,0.0,0.0,1.0,0.5,1.0,182.0,5.0,1398.1467129929995,9003.945120432909,0.0,0.0,325.0,169832.27063553667
9,0.0,0.0,1.0,0.5,1.0,182.0,5.0,1398.1467129929995,9412.748399914532,0.0,0.0,325.0,169832.27063553667
10,0.0,0.0,1.0,0.5,1.0,182.0,5.0,1398.1467129929995,9829.962400966366,0.0,0.0,325.0,169832.27063553667
11,0.0,0.0,1.0,0.5,1.0,182.0,5.0,1398.1467129929995,10283.810993598765,0.0,0.0,325.0,169832.27063553667
12,0.0,0.0,1.0,0.5,1.0,182.0,5.0,1398.1467129929995,10735.978887192015,0.0,0.0,325.0,169832.27063553667
13,0.0,0.0,1.0,0.5,1.0,182.0,5.0,1398.1467129929995,11233.214117137913,0.0,0.0,325.0,169832.27063553667
14,0.0,0.0,1.0,0.5,1.0,182.0,5.0,1398.1467129929995,11768.594383890982,0.0,0.0,325.0,169832.27063553667
15,0.0,0.0,1.0,0.5,1.0,182.0,5.0,1398.1467129929995,12335.35838013866,106.5,106.5,325.0,169832.27063553667
16,0.0,0.0,1.0,0.5,1.0,182.0,5.0,1398.1467129929995,12930.594606086614,106.5,106.5,325.0,169832.27063553667
17,0.0,0.0,1.0,0.5,1.0,182.0,5.0,1398.1467129929995,13543.03111414105,106.5,106.5,325.0,169832.27063553667
18,0.0,0.0,1.0,0.5,1.0,182.0,5.0,1398.1467129929995,14191.46490898194,106.5,106.5,325.0,169832.27063553667
19,0.0,0.0,1.0,0.5,1.0,182.0,5.0,1398.1467129929995,14818.303682993981,106.5,106.5,325.0,169832.27063553667
20,0.0,0.0,1.0,0.5,1.0,182.0,5.0,1398.1467129929995,15525.357123739785,106.5,106.5,325.0,169832.27063553667
21,0.0,1.0,1.0,0.5,1.0,182.0,5.0,1398.1467129929995,16225.15577474859,106.49999999801307,106.5,325.0,169832.27063553667
22,0.0,1.0,1.0,0.5,1.0,182.0,5.0,1398.1467129929995,16973.181343936052,94.28571428336241,106.5,325.0,169832.27063553667
23,0.0,0.0,1.0,0.5,1.0,182.0,5.0,1398.1467129929995,17789.394429490185,94.28571428336241,106.5,325.0,169832.27063553667
24,0.0,0.0,1.0,0.5,1.0,182.0,5.0,1398.1467129929995,18623.044955682024,94.28571428336241,106.5,325.0,169832.27063553667
25,0.0,0.0,1.0,0.5,1.0,182.0,5.0,1398.1467129929995,19541.889739105507,94.28571428336241,106.5,325.0,169832.27063553667
0,14.0,0.0,0.0,0.5,5.0,182.0,5.0,1282.8185538364999,6317.390246971,0.0,0.0,0.0,132207.0258844705
1,8.0,0.0,1.0,0.5,5.0,182.0,5.0,1291.8358046404999,6587.517002278769,0.0,0.0,325.0,135173.30345517688
2,10.0,0.0,1.0,0.5,5.0,182.0,5.0,1315.3479395829997,6887.200168468173,0.0,0.0,325.0,142300.61047414792
3,5.0,0.0,1.0,0.5,5.0,182.0,5.0,1328.8096631349997,7202.2370992248725,0.0,0.0,325.0,146569.75352423073
4,5.0,0.0,1.0,0.5,5.0,182.0,5.0,1346.9136948294995,7516.933101937655,0.0,0.0,325.0,152335.12359221125
5,5.0,0.0,1.0,0.5,5.0,182.0,5.0,1375.0964447194992,7870.698031873697,0.0,0.0,325.0,161359.3137169713
6,2.0,0.0,1.0,0.5,5.0,182.0,5.0,1388.9682189924993,8227.782768929164,0.0,0.0,325.0,165971.17002186048
7,1.0,0.0,1.0,0.5,5.0,182.0,5.0,1398.1467129929993,8616.386773634544,0.0,0.0,325.0,168669.24159064709
8,0.0,0.0,1.0,0.5,5.0,182.0,5.0,1398.1467129929993,9003.826948650616,0.0,0.0,325.0,168669.24159064709
9,0.0,0.0,1.0,0.5,5.0,182.0,5.0,1398.1467129929993,9404.678250256324,0.0,0.0,325.0,168669.24159064709
10,0.0,0.0,1.0,0.5,5.0,182.0,5.0,1398.1467129929993,9845.397106516712,0.0,0.0,325.0,168669.24159064709
11,0.0,0.0,1.0,0.5,5.0,182.0,5.0,1398.1467129929993,10319.599522274493,0.0,0.0,325.0,168669.24159064709
12,0.0,0.0,1.0,0.5,5.0,182.0,5.0,1398.1467129929993,10774.838622880497,0.0,0.0,325.0,168669.24159064709
13,0.0,0.0,1.0,0.5,5.0,182.0,5.0,1398.1467129929993,11281.049915610867,0.0,0.0,325.0,168669.24159064709
14,0.0,0.0,1.0,0.5,5.0,182.0,5.0,1398.1467129929993,11804.882832202857,0.0,0.0,325.0,168669.24159064709
15,0.0,0.0,1.0,0.5,5.0,182.0,5.0,1398.1467129929993,12369.558293813556,106.5,106.5,325.0,168669.24159064709
16,0.0,0.0,1.0,0.5,5.0,182.0,5.0,1398.1467129929993,12939.274303438413,106.5,106.5,325.0,168669.24159064709
17,0.0,0.0,1.0,0.5,5.0,182.0,5.0,1398.1467129929993,13556.220270806256,106.5,106.5,325.0,168669.24159064709
18,0.0,0.0,1.0,0.5,5.0,182.0,5.0,1398.1467129929993,14227.435458549478,106.5,106.5,325.0,168669.24159064709
19,0.0,0.0,1.0,0.5,5.0,182.0,5.0,1398.1467129929993,14935.25314749688,106.5,106.5,325.0,168669.24159064709
20,0.0,0.0,1.0,0.5,5.0,182.0,5.0,1398.1467129929993,15636.760785489938,106.5,106.5,325.0,168669.24159064709
21,0.0,1.0,1.0,0.5,5.0,182.0,5.0,1398.1467129929993,16383.31243909982,106.4999999980129,106.5,325.0,168669.24159064709
22,0.0,1.0,1.0,0.5,5.0,182.0,5.0,1398.1467129929993,17161.292616627234,94.28571428336221,106.5,325.0,168669.24159064709
23,0.0,0.0,1.0,0.5,5.0,182.0,5.0,1398.1467129929993,17985.61834323749,94.28571428336221,106.5,325.0,168669.24159064709
24,0.0,0.0,1.0,0.5,5.0,182.0,5.0,1398.1467129929993,18833.481406070056,94.28571428336221,106.5,325.0,168669.24159064709
25,0.0,0.0,1.0,0.5,5.0,182.0,5.0,1398.1467129929993,19741.424587165297,94.28571428336221,106.5,325.0,168669.24159064709
0,14.0,0.0,0.0,0.5,10.0,182.0,5.0,1282.7954257630004,6354.345684428729,0.0,0.0,0.0,132142.24949167747
1,8.0,0.0,1.0,0.5,10.0,182.0,5.0,1291.8358422980004,6657.568376231325,0.0,0.0,325.0,135101.70007658182
2,9.0,0.0,1.0,0.5,10.0,182.0,5.0,1309.9671480975003,6962.854427885536,0.0,0.0,325.0,140933.69951212895
3,6.0,0.0,1.0,0.5,10.0,182.0,5.0,1328.8096631350004,7283.523651570792,0.0,0.0,325.0,146955.51794136703
4,5.0,0.0,1.0,0.5,10.0,182.0,5.0,1346.9136948295,7610.942051968595,0.0,0.0,325.0,153019.79955437605
5,5.0,0.0,1.0,0.5,10.0,182.0,5.0,1375.2662670349998,7979.133233075098,0.0,0.0,325.0,162282.14770305355
6,2.0,0.0,1.0,0.5,10.0,182.0,5.0,1388.099236031,8339.736123042063,0.0,0.0,325.0,166577.76198659456
7,1.0,0.0,1.0,0.5,10.0,182.0,5.0,1398.2015768859997,8731.196880401401,0.0,0.0,325.0,169405.03696880402
8,0.0,0.0,1.0,0.5,10.0,182.0,5.0,1398.2015768859997,9147.133585675507,0.0,0.0,325.0,169405.03696880402
9,0.0,0.0,1.0,0.5,10.0,182.0,5.0,1398.2015768859997,9568.134888398105,0.0,0.0,325.0,169405.03696880402
10,0.0,0.0,1.0,0.5,10.0,182.0,5.0,1398.2015768859997,10021.906371265588,0.0,0.0,325.0,169405.03696880402
11,0.0,0.0,1.0,0.5,10.0,182.0,5.0,1398.2015768859997,10499.113052248913,0.0,0.0,325.0,169405.03696880402
12,0.0,0.0,1.0,0.5,10.0,182.0,5.0,1398.2015768859997,10976.53657079013,0.0,0.0,325.0,169405.03696880402
13,0.0,0.0,1.0,0.5,10.0,182.0,5.0,1398.2015768859997,11504.221166020814,0.0,0.0,325.0,169405.03696880402
14,0.0,0.0,1.0,0.5,10.0,182.0,5.0,1398.2015768859997,12048.115493400273,0.0,0.0,325.0,169405.03696880402
15,0.0,0.0,1.0,0.5,10.0,182.0,5.0,1398.2015768859997,12630.237581966087,106.5,106.5,325.0,169405.03696880402
16,0.0,0.0,1.0,0.5,10.0,182.0,5.0,1398.2015768859997,13218.021043164883,106.5,106.5,325.0,169405.03696880402
17,0.0,0.0,1.0,0.5,10.0,182.0,5.0,1398.2015768859997,13865.00627112452,106.5,106.5,325.0,169405.03696880402
18,0.0,0.0,1.0,0.5,10.0,182.0,5.0,1398.2015768859997,14520.16834299721,106.5,106.5,325.0,169405.03696880402
19,0.0,0.0,1.0,0.5,10.0,182.0,5.0,1398.2015768859997,15244.102423933195,106.5,106.5,325.0,169405.03696880402
20,0.0,0.0,1.0,0.5,10.0,182.0,5.0,1398.2015768859997,16011.900298202207,106.5,106.5,325.0,169405.03696880402
21,0.0,1.0,1.0,0.5,10.0,182.0,5.0,1398.2015768859997,16788.53180210794,106.49999999801318,106.5,325.0,169405.03696880402
22,0.0,1.0,1.0,0.5,10.0,182.0,5.0,1398.2015768859997,17579.477641993384,94.28571428336255,106.5,325.0,169405.03696880402
23,0.0,0.0,1.0,0.5,10.0,182.0,5.0,1398.2015768859997,18425.521951505136,94.28571428336255,106.5,325.0,169405.03696880402
24,0.0,0.0,1.0,0.5,10.0,182.0,5.0,1398.2015768859997,19284.000829516903,94.28571428336255,106.5,325.0,169405.03696880402
25,0.0,0.0,1.0,0.5,10.0,182.0,5.0,1398.2015768859997,20223.48472840793,94.28571428336255,106.5,325.0,169405.03696880402
0,14.0,0.0,0.0,0.5,4.5,182.0,5.0,1282.7618545624996,6448.397223837097,0.0,0.0,0.0,132300.08212302328
1,8.0,0.0,1.0,0.5,4.5,182.0,5.0,1291.8477925149998,6736.376901701187,0.0,0.0,325.0,135361.32125017422
2,9.0,0.0,1.0,0.5,4.5,182.0,5.0,1310.0420980924994,7037.523099436967,0.0,0.0,325.0,141076.53883474824
3,5.0,0.0,1.0,0.5,4.5,182.0,5.0,1323.3921885469995,7363.196972913558,0.0,0.0,325.0,145338.65167227483
4,5.0,0.0,1.0,0.5,4.5,182.0,5.0,1341.3146473304998,7681.765145828985,0.0,0.0,325.0,151399.88683947685
5,5.0,0.0,1.0,0.5,4.5,182.0,5.0,1367.9090952669999,8028.537806013573,0.0,0.0,325.0,160106.5752682691
6,3.0,0.0,1.0,0.5,4.5,182.0,5.0,1388.0443721379995,8389.464708803098,0.0,0.0,325.0,166971.6260019858
7,1.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.1467129929995,8783.58074076555,0.0,0.0,325.0,170075.69263320355
8,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.1467129929995,9181.924392586106,0.0,0.0,325.0,170075.69263320355
9,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.1467129929995,9599.47346047653,0.0,0.0,325.0,170075.69263320355
10,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.1467129929995,10033.61455208848,0.0,0.0,325.0,170075.69263320355
11,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.1467129929995,10496.14694512436,0.0,0.0,325.0,170075.69263320355
12,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.1467129929995,10977.940426866375,0.0,0.0,325.0,170075.69263320355
13,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.1467129929995,11522.654565084149,0.0,0.0,325.0,170075.69263320355
14,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.1467129929995,12075.986116626838,0.0,0.0,325.0,170075.69263320355
15,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.1467129929995,12631.718060744122,106.5,106.5,325.0,170075.69263320355
16,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.1467129929995,13213.293232515065,106.5,106.5,325.0,170075.69263320355
17,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.1467129929995,13846.382481562647,106.5,106.5,325.0,170075.69263320355
18,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.1467129929995,14513.515375070534,106.5,106.5,325.0,170075.69263320355
19,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.1467129929995,15223.433391015938,106.5,106.5,325.0,170075.69263320355
20,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.1467129929995,15986.141763960703,106.5,106.5,325.0,170075.69263320355
21,0.0,1.0,1.0,0.5,4.5,182.0,5.0,1398.1467129929995,16765.526072612378,106.4999999980129,106.5,325.0,170075.69263320355
22,0.0,1.0,1.0,0.5,4.5,182.0,5.0,1398.1467129929995,17542.94013010871,94.28571428336221,106.5,325.0,170075.69263320355
23,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.1467129929995,18376.09757463448,94.28571428336221,106.5,325.0,170075.69263320355
24,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.1467129929995,19235.74509476097,94.28571428336221,106.5,325.0,170075.69263320355
25,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.1467129929995,20179.874628460264,94.28571428336221,106.5,325.0,170075.69263320355
0,14.0,0.0,0.0,0.5,4.5,182.0,5.0,1282.8138022495002,6322.618234096281,0.0,0.0,0.0,132165.94177899553
1,8.0,0.0,1.0,0.5,4.5,182.0,5.0,1291.8358513839999,6600.34218937001,0.0,0.0,325.0,135100.7597109483
2,9.0,0.0,1.0,0.5,4.5,182.0,5.0,1309.9671480974994,6887.613703574869,0.0,0.0,325.0,140793.64179158313
3,5.0,0.0,1.0,0.5,4.5,182.0,5.0,1323.4301308229992,7185.139463639445,0.0,0.0,325.0,145206.1513706266
4,6.0,0.0,1.0,0.5,4.5,182.0,5.0,1346.9491681304994,7503.270510131902,0.0,0.0,325.0,152662.2465632594
5,5.0,0.0,1.0,0.5,4.5,182.0,5.0,1375.2114031419997,7845.634222943304,0.0,0.0,325.0,162245.19479326557
6,2.0,0.0,1.0,0.5,4.5,182.0,5.0,1388.0443721379993,8201.045862549005,0.0,0.0,325.0,166702.44359917621
7,1.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.1467129929993,8577.90236432483,0.0,0.0,325.0,170029.04491817162
8,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.1467129929993,8982.740255896655,0.0,0.0,325.0,170029.04491817162
9,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.1467129929993,9396.790101299743,0.0,0.0,325.0,170029.04491817162
10,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.1467129929993,9839.865022647202,0.0,0.0,325.0,170029.04491817162
11,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.1467129929993,10319.86767867752,0.0,0.0,325.0,170029.04491817162
12,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.1467129929993,10790.747841153086,0.0,0.0,325.0,170029.04491817162
13,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.1467129929993,11268.013634020954,0.0,0.0,325.0,170029.04491817162
14,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.1467129929993,11782.642884558096,0.0,0.0,325.0,170029.04491817162
15,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.1467129929993,12361.414014635913,106.5,106.5,325.0,170029.04491817162
16,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.1467129929993,12984.613176795028,106.5,106.5,325.0,170029.04491817162
17,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.1467129929993,13607.403019651318,106.5,106.5,325.0,170029.04491817162
18,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.1467129929993,14281.069793140958,106.5,106.5,325.0,170029.04491817162
19,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.1467129929993,14976.742535837282,106.5,106.5,325.0,170029.04491817162
20,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.1467129929993,15682.906582447316,106.5,106.5,325.0,170029.04491817162
21,0.0,1.0,1.0,0.5,4.5,182.0,5.0,1398.1467129929993,16458.19558942914,106.4999999980129,106.5,325.0,170029.04491817162
22,0.0,1.0,1.0,0.5,4.5,182.0,5.0,1398.1467129929993,17207.9202425293,94.28571428336221,106.5,325.0,170029.04491817162
23,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.1467129929993,18084.213360048605,94.28571428336221,106.5,325.0,170029.04491817162
24,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.1467129929993,18952.461834725586,94.28571428336221,106.5,325.0,170029.04491817162
25,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.1467129929993,19935.65906279616,94.28571428336221,106.5,325.0,170029.04491817162
0,14.0,0.0,0.0,0.5,4.5,182.0,5.0,1282.816671501,6349.245938531956,0.0,0.0,0.0,132091.36045763234
1,8.0,0.0,1.0,0.5,4.5,182.0,5.0,1291.8477925149996,6632.462951129928,0.0,0.0,325.0,134898.10626131392
2,9.0,0.0,1.0,0.5,4.5,182.0,5.0,1310.0420980924996,6922.800995187337,0.0,0.0,325.0,140945.50614230984
3,6.0,0.0,1.0,0.5,4.5,182.0,5.0,1328.8109223084994,7234.619726877652,0.0,0.0,325.0,146933.56243894916
4,5.0,0.0,1.0,0.5,4.5,182.0,5.0,1346.6954388159995,7551.179771203306,0.0,0.0,325.0,152646.71182463315
5,5.0,0.0,1.0,0.5,4.5,182.0,5.0,1375.1513086124996,7908.595882922725,0.0,0.0,325.0,161561.461733282
6,2.0,0.0,1.0,0.5,4.5,182.0,5.0,1389.0230828854997,8275.980645159743,0.0,0.0,325.0,166243.27143587815
7,1.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.2015768859997,8625.431129260374,0.0,0.0,325.0,168984.52685773416
8,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.2015768859997,9012.90760286463,0.0,0.0,325.0,168984.52685773416
9,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.2015768859997,9424.215111088517,0.0,0.0,325.0,168984.52685773416
10,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.2015768859997,9843.370985354413,0.0,0.0,325.0,168984.52685773416
11,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.2015768859997,10292.693661683024,0.0,0.0,325.0,168984.52685773416
12,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.2015768859997,10766.126175334215,0.0,0.0,325.0,168984.52685773416
13,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.2015768859997,11258.440097262464,0.0,0.0,325.0,168984.52685773416
14,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.2015768859997,11788.373010228837,0.0,0.0,325.0,168984.52685773416
15,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.2015768859997,12318.361051634749,106.5,106.5,325.0,168984.52685773416
16,0.0,0.0,1.0,0.5,4.5,182.0,5.0,1398.2015768859997,12912.78878886644,106.5,106.5,325.0,168984.52685773416
