Step,# citizen coalitions,# citizens in coalition,# regulator coalitions,# regulators in coalition,# stakeholder coalitions,# stakeholders in coalition,Acceptable range,Disruption,Initial number,NGO message,Need,Num Properties,Procedure,Spatial decay rate,Sponsor message,Talk span,Total power,Total preference,Total regulator preference,Total regulator sh preference,Total sh preference,Total utility
24,32,96,2,4,21,10,700,0.5,500,4.5,8.5,500,3.5,strong,2.5,300,0,0,67.39999998658367,71.0,639.2074343282587,0
0,6,14,0,0,1,0,700,0.5,500,4.5,9.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
1,8,20,0,0,2,0,700,0.5,500,4.5,9.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
2,9,24,0,0,3,0,700,0.5,500,4.5,9.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
3,11,30,0,0,4,0,700,0.5,500,4.5,9.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
4,12,34,0,0,5,0,700,0.5,500,4.5,9.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
5,13,38,0,0,6,0,700,0.5,500,4.5,9.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
6,14,42,0,0,7,0,700,0.5,500,4.5,9.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
7,15,45,0,0,9,3,700,0.5,500,4.5,9.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,646.8341202530931,0
8,16,48,0,0,10,4,700,0.5,500,4.5,9.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,645.8088520823441,0
9,17,51,0,0,11,5,700,0.5,500,4.5,9.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,644.7970751311868,0
10,19,57,0,0,12,5,700,0.5,500,4.5,9.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,644.7970751311868,0
11,22,65,0,0,13,5,700,0.5,500,4.5,9.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,644.7970751311868,0
12,24,71,0,0,14,5,700,0.5,500,4.5,9.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,644.7970751311868,0
13,25,75,0,0,15,5,700,0.5,500,4.5,9.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,644.7970751311868,0
14,26,78,0,0,16,6,700,0.5,500,4.5,9.0,500,3.5,strong,2.5,300,0,0,71.0,71.0,643.0083320378542,0
15,27,81,0,0,17,7,700,0.5,500,4.5,9.0,500,3.5,strong,2.5,300,0,0,71.0,71.0,641.4634424997881,0
16,28,84,0,0,18,8,700,0.5,500,4.5,9.0,500,3.5,strong,2.5,300,0,0,71.0,71.0,640.6766250374163,0
17,29,87,0,0,19,9,700,0.5,500,4.5,9.0,500,3.5,strong,2.5,300,0,0,71.0,71.0,639.7592643594115,0
18,30,90,0,0,20,10,700,0.5,500,4.5,9.0,500,3.5,strong,2.5,300,0,0,71.0,71.0,639.1759717334636,0
19,32,96,0,0,21,10,700,0.5,500,4.5,9.0,500,3.5,strong,2.5,300,0,0,71.0,71.0,639.1759717334636,0
20,32,96,1,2,21,10,700,0.5,500,4.5,9.0,500,3.5,strong,2.5,300,0,0,70.9999999905688,71.0,639.1759717334636,0
21,32,96,2,4,21,10,700,0.5,500,4.5,9.0,500,3.5,strong,2.5,300,0,0,67.39999998658507,71.0,639.1759717334636,0
22,32,96,2,4,21,10,700,0.5,500,4.5,9.0,500,3.5,strong,2.5,300,0,0,67.39999998658507,71.0,639.1759717334636,0
23,32,96,2,4,21,10,700,0.5,500,4.5,9.0,500,3.5,strong,2.5,300,0,0,67.39999998658507,71.0,639.1759717334636,0
24,32,96,2,4,21,10,700,0.5,500,4.5,9.0,500,3.5,strong,2.5,300,0,0,67.39999998658507,71.0,639.1759717334636,0
0,6,14,0,0,1,0,700,0.5,500,4.5,9.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
1,8,20,0,0,2,0,700,0.5,500,4.5,9.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
2,9,24,0,0,3,0,700,0.5,500,4.5,9.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
3,11,30,0,0,4,0,700,0.5,500,4.5,9.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
4,13,36,0,0,5,0,700,0.5,500,4.5,9.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
5,14,40,0,0,6,0,700,0.5,500,4.5,9.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
6,15,44,0,0,7,0,700,0.5,500,4.5,9.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
7,16,48,0,0,8,0,700,0.5,500,4.5,9.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
8,17,51,0,0,10,3,700,0.5,500,4.5,9.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,646.8758500399712,0
9,19,57,0,0,11,3,700,0.5,500,4.5,9.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,646.8758500399712,0
10,21,63,0,0,12,3,700,0.5,500,4.5,9.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,646.8758500399712,0
11,23,69,0,0,13,3,700,0.5,500,4.5,9.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,646.8758500399712,0
12,24,72,0,0,14,4,700,0.5,500,4.5,9.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,645.1242917965585,0
13,25,75,0,0,15,5,700,0.5,500,4.5,9.5,500,3.5,strong,2.5,300,0,0,0.0,0.0,643.3377014216393,0
14,26,78,0,0,16,6,700,0.5,500,4.5,9.5,500,3.5,strong,2.5,300,0,0,71.0,71.0,642.376529412254,0
15,27,81,0,0,17,7,700,0.5,500,4.5,9.5,500,3.5,strong,2.5,300,0,0,71.0,71.0,641.3097747591299,0
16,28,84,0,0,18,8,700,0.5,500,4.5,9.5,500,3.5,strong,2.5,300,0,0,71.0,71.0,639.7799753967078,0
17,30,90,0,0,19,8,700,0.5,500,4.5,9.5,500,3.5,strong,2.5,300,0,0,71.0,71.0,639.7799753967078,0
18,31,93,0,0,20,9,700,0.5,500,4.5,9.5,500,3.5,strong,2.5,300,0,0,71.0,71.0,639.0243677514139,0
19,32,96,0,0,21,10,700,0.5,500,4.5,9.5,500,3.5,strong,2.5,300,0,0,71.0,71.0,638.1593661454608,0
20,32,96,1,2,21,10,700,0.5,500,4.5,9.5,500,3.5,strong,2.5,300,0,0,70.9999999905702,71.0,638.1593661454608,0
21,32,96,2,4,21,10,700,0.5,500,4.5,9.5,500,3.5,strong,2.5,300,0,0,67.39999998658706,71.0,638.1593661454608,0
22,32,96,2,4,21,10,700,0.5,500,4.5,9.5,500,3.5,strong,2.5,300,0,0,67.39999998658706,71.0,638.1593661454608,0
23,32,96,2,4,21,10,700,0.5,500,4.5,9.5,500,3.5,strong,2.5,300,0,0,67.39999998658706,71.0,638.1593661454608,0
24,32,96,2,4,21,10,700,0.5,500,4.5,9.5,500,3.5,strong,2.5,300,0,0,67.39999998658706,71.0,638.1593661454608,0
0,6,14,0,0,1,0,700,0.5,500,4.5,10.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
1,8,20,0,0,2,0,700,0.5,500,4.5,10.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
2,9,24,0,0,3,0,700,0.5,500,4.5,10.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
3,11,30,0,0,4,0,700,0.5,500,4.5,10.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
4,12,34,0,0,5,0,700,0.5,500,4.5,10.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
5,14,40,0,0,6,0,700,0.5,500,4.5,10.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
6,15,44,0,0,7,0,700,0.5,500,4.5,10.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
7,16,48,0,0,8,0,700,0.5,500,4.5,10.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
8,17,51,0,0,10,3,700,0.5,500,4.5,10.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,646.8724885374928,0
9,18,54,0,0,11,4,700,0.5,500,4.5,10.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,645.8620908393164,0
10,20,60,0,0,12,4,700,0.5,500,4.5,10.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,645.8620908393164,0
11,22,66,0,0,13,4,700,0.5,500,4.5,10.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,645.8620908393164,0
12,24,72,0,0,14,4,700,0.5,500,4.5,10.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,645.8620908393164,0
13,25,75,0,0,15,5,700,0.5,500,4.5,10.0,500,3.5,strong,2.5,300,0,0,0.0,0.0,644.093784051994,0
14,26,78,0,0,16,6,700,0.5,500,4.5,10.0,500,3.5,strong,2.5,300,0,0,71.0,71.0,643.0722242186997,0
15,27,81,0,0,17,7,700,0.5,500,4.5,10.0,500,3.5,strong,2.5,300,0,0,71.0,71.0,642.2208828848273,0
16,28,84,0,0,18,8,700,0.5,500,4.5,10.0,500,3.5,strong,2.5,300,0,0,71.0,71.0,640.6745888760449,0
17,29,87,0,0,19,9,700,0.5,500,4.5,10.0,500,3.5,strong,2.5,300,0,0,71.0,71.0,639.7574166116252,0
18,30,90,0,0,20,10,700,0.5,500,4.5,10.0,500,3.5,strong,2.5,300,0,0,71.0,71.0,639.2015302656815,0
19,31,93,0,0,21,11,700,0.5,500,4.5,10.0,500,3.5,strong,2.5,300,0,0,71.0,71.0,638.4277566984653,0
20,31,93,1,2,21,11,700,0.5,500,4.5,10.0,500,3.5,strong,2.5,300,0,0,70.99999999056622,71.0,638.4277566984653,0
21,31,93,2,4,21,11,700,0.5,500,4.5,10.0,500,3.5,strong,2.5,300,0,0,67.3999999865814,71.0,638.4277566984653,0
22,31,93,2,4,21,11,700,0.5,500,4.5,10.0,500,3.5,strong,2.5,300,0,0,67.3999999865814,71.0,638.4277566984653,0
23,31,93,2,4,21,11,700,0.5,500,4.5,10.0,500,3.5,strong,2.5,300,0,0,67.3999999865814,71.0,638.4277566984653,0
24,31,93,2,4,21,11,700,0.5,500,4.5,10.0,500,3.5,strong,2.5,300,0,0,67.3999999865814,71.0,638.4277566984653,0
0,6,14,0,0,1,0,700,0.5,500,4.5,3.5,500,0.0,strong,2.5,300,0,0,0.0,0.0,650.0,0
1,8,20,0,0,2,0,700,0.5,500,4.5,3.5,500,0.0,strong,2.5,300,0,0,0.0,0.0,650.0,0
2,9,24,0,0,3,0,700,0.5,500,4.5,3.5,500,0.0,strong,2.5,300,0,0,0.0,0.0,650.0,0
3,11,30,0,0,4,0,700,0.5,500,4.5,3.5,500,0.0,strong,2.5,300,0,0,0.0,0.0,650.0,0
4,12,34,0,0,5,0,700,0.5,500,4.5,3.5,500,0.0,strong,2.5,300,0,0,0.0,0.0,650.0,0
5,13,38,0,0,6,0,700,0.5,500,4.5,3.5,500,0.0,strong,2.5,300,0,0,0.0,0.0,650.0,0
6,14,42,0,0,7,0,700,0.5,500,4.5,3.5,500,0.0,strong,2.5,300,0,0,0.0,0.0,650.0,0
7,15,45,0,0,9,3,700,0.5,500,4.5,3.5,500,0.0,strong,2.5,300,0,0,0.0,0.0,646.8711751221689,0
8,16,48,0,0,10,4,700,0.5,500,4.5,3.5,500,0.0,strong,2.5,300,0,0,0.0,0.0,645.8826475642026,0
9,17,51,0,0,11,5,700,0.5,500,4.5,3.5,500,0.0,strong,2.5,300,0,0,0.0,0.0,644.937868838375,0
10,18,54,0,0,12,6,700,0.5,500,4.5,3.5,500,0.0,strong,2.5,300,0,0,0.0,0.0,644.1571813705461,0
11,19,57,0,0,13,7,700,0.5,500,4.5,3.5,500,0.0,strong,2.5,300,0,0,0.0,0.0,643.297163901721,0
12,22,65,0,0,14,7,700,0.5,500,4.5,3.5,500,0.0,strong,2.5,300,0,0,0.0,0.0,643.297163901721,0
13,23,69,0,0,15,7,700,0.5,500,4.5,3.5,500,0.0,strong,2.5,300,0,0,0.0,0.0,643.297163901721,0
14,24,72,0,0,16,8,700,0.5,500,4.5,3.5,500,0.0,strong,2.5,300,0,0,71.0,71.0,641.6591118519633,0
15,25,75,0,0,17,9,700,0.5,500,4.5,3.5,500,0.0,strong,2.5,300,0,0,71.0,71.0,641.0019564695939,0
16,26,78,0,0,18,10,700,0.5,500,4.5,3.5,500,0.0,strong,2.5,300,0,0,71.0,71.0,640.153272030896,0
17,27,81,0,0,19,11,700,0.5,500,4.5,3.5,500,0.0,strong,2.5,300,0,0,71.0,71.0,638.6531038062823,0
18,28,84,0,0,20,12,700,0.5,500,4.5,3.5,500,0.0,strong,2.5,300,0,0,71.0,71.0,637.9708484103544,0
19,29,87,0,0,21,13,700,0.5,500,4.5,3.5,500,0.0,strong,2.5,300,0,0,71.0,71.0,637.3616092129423,0
20,29,87,1,2,21,13,700,0.5,500,4.5,3.5,500,0.0,strong,2.5,300,0,0,70.99999999051667,71.0,637.3616092129423,0
21,29,87,2,4,21,13,700,0.5,500,4.5,3.5,500,0.0,strong,2.5,300,0,0,67.3999999865109,71.0,637.3616092129423,0
22,29,87,2,4,21,13,700,0.5,500,4.5,3.5,500,0.0,strong,2.5,300,0,0,67.3999999865109,71.0,637.3616092129423,0
23,29,87,2,4,21,13,700,0.5,500,4.5,3.5,500,0.0,strong,2.5,300,0,0,67.3999999865109,71.0,637.3616092129423,0
24,29,87,2,4,21,13,700,0.5,500,4.5,3.5,500,0.0,strong,2.5,300,0,0,67.3999999865109,71.0,637.3616092129423,0
0,6,14,0,0,1,0,700,0.5,500,4.5,3.5,500,0.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
1,8,20,0,0,2,0,700,0.5,500,4.5,3.5,500,0.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
2,9,24,0,0,3,0,700,0.5,500,4.5,3.5,500,0.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
3,11,30,0,0,4,0,700,0.5,500,4.5,3.5,500,0.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
4,12,34,0,0,5,0,700,0.5,500,4.5,3.5,500,0.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
5,13,38,0,0,6,0,700,0.5,500,4.5,3.5,500,0.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
6,14,42,0,0,7,0,700,0.5,500,4.5,3.5,500,0.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
7,15,45,0,0,9,3,700,0.5,500,4.5,3.5,500,0.5,strong,2.5,300,0,0,0.0,0.0,646.8647817749898,0
8,16,48,0,0,10,4,700,0.5,500,4.5,3.5,500,0.5,strong,2.5,300,0,0,0.0,0.0,645.923345245581,0
9,17,51,0,0,11,5,700,0.5,500,4.5,3.5,500,0.5,strong,2.5,300,0,0,0.0,0.0,644.9380935270185,0
10,18,54,0,0,12,6,700,0.5,500,4.5,3.5,500,0.5,strong,2.5,300,0,0,0.0,0.0,644.0957615856122,0
11,20,60,0,0,13,6,700,0.5,500,4.5,3.5,500,0.5,strong,2.5,300,0,0,0.0,0.0,644.0957615856122,0
12,21,63,0,0,14,7,700,0.5,500,4.5,3.5,500,0.5,strong,2.5,300,0,0,0.0,0.0,643.126341768256,0
13,22,66,0,0,15,8,700,0.5,500,4.5,3.5,500,0.5,strong,2.5,300,0,0,0.0,0.0,642.4467067656666,0
14,23,69,0,0,16,9,700,0.5,500,4.5,3.5,500,0.5,strong,2.5,300,0,0,71.0,71.0,640.827858277803,0
15,24,72,0,0,17,10,700,0.5,500,4.5,3.5,500,0.5,strong,2.5,300,0,0,71.0,71.0,639.2768723507229,0
16,26,78,0,0,18,10,700,0.5,500,4.5,3.5,500,0.5,strong,2.5,300,0,0,71.0,71.0,639.2768723507229,0
17,27,81,0,0,19,11,700,0.5,500,4.5,3.5,500,0.5,strong,2.5,300,0,0,71.0,71.0,638.5097954109544,0
18,28,84,0,0,20,12,700,0.5,500,4.5,3.5,500,0.5,strong,2.5,300,0,0,71.0,71.0,637.8013666853891,0
19,29,87,0,0,21,13,700,0.5,500,4.5,3.5,500,0.5,strong,2.5,300,0,0,71.0,71.0,637.2317594260867,0
20,29,87,1,2,21,13,700,0.5,500,4.5,3.5,500,0.5,strong,2.5,300,0,0,70.99999999048404,71.0,637.2317594260867,0
21,29,87,2,4,21,13,700,0.5,500,4.5,3.5,500,0.5,strong,2.5,300,0,0,67.3999999864645,71.0,637.2317594260867,0
22,29,87,2,4,21,13,700,0.5,500,4.5,3.5,500,0.5,strong,2.5,300,0,0,67.3999999864645,71.0,637.2317594260867,0
23,29,87,2,4,21,13,700,0.5,500,4.5,3.5,500,0.5,strong,2.5,300,0,0,67.3999999864645,71.0,637.2317594260867,0
24,29,87,2,4,21,13,700,0.5,500,4.5,3.5,500,0.5,strong,2.5,300,0,0,67.3999999864645,71.0,637.2317594260867,0
0,6,14,0,0,1,0,700,0.5,500,4.5,3.5,500,1.0,strong,2.5,300,0,0,0.0,0.0,650.0,0
1,8,20,0,0,2,0,700,0.5,500,4.5,3.5,500,1.0,strong,2.5,300,0,0,0.0,0.0,650.0,0
2,9,24,0,0,3,0,700,0.5,500,4.5,3.5,500,1.0,strong,2.5,300,0,0,0.0,0.0,650.0,0
3,11,30,0,0,4,0,700,0.5,500,4.5,3.5,500,1.0,strong,2.5,300,0,0,0.0,0.0,650.0,0
4,13,36,0,0,5,0,700,0.5,500,4.5,3.5,500,1.0,strong,2.5,300,0,0,0.0,0.0,650.0,0
5,14,40,0,0,6,0,700,0.5,500,4.5,3.5,500,1.0,strong,2.5,300,0,0,0.0,0.0,650.0,0
6,15,44,0,0,7,0,700,0.5,500,4.5,3.5,500,1.0,strong,2.5,300,0,0,0.0,0.0,650.0,0
7,16,48,0,0,8,0,700,0.5,500,4.5,3.5,500,1.0,strong,2.5,300,0,0,0.0,0.0,650.0,0
8,17,51,0,0,10,3,700,0.5,500,4.5,3.5,500,1.0,strong,2.5,300,0,0,0.0,0.0,646.8742021776544,0
9,18,54,0,0,11,4,700,0.5,500,4.5,3.5,500,1.0,strong,2.5,300,0,0,0.0,0.0,645.9163022329735,0
10,20,60,0,0,12,4,700,0.5,500,4.5,3.5,500,1.0,strong,2.5,300,0,0,0.0,0.0,645.9163022329735,0
11,22,66,0,0,13,4,700,0.5,500,4.5,3.5,500,1.0,strong,2.5,300,0,0,0.0,0.0,645.9163022329735,0
12,23,69,0,0,14,5,700,0.5,500,4.5,3.5,500,1.0,strong,2.5,300,0,0,0.0,0.0,644.8831934154854,0
13,24,72,0,0,15,6,700,0.5,500,4.5,3.5,500,1.0,strong,2.5,300,0,0,0.0,0.0,643.1198365479333,0
14,25,75,0,0,16,7,700,0.5,500,4.5,3.5,500,1.0,strong,2.5,300,0,0,71.0,71.0,641.343499824392,0
15,26,78,0,0,17,8,700,0.5,500,4.5,3.5,500,1.0,strong,2.5,300,0,0,71.0,71.0,640.4922255078703,0
16,27,81,0,0,18,9,700,0.5,500,4.5,3.5,500,1.0,strong,2.5,300,0,0,71.0,71.0,639.5439842195055,0
17,28,84,0,0,19,10,700,0.5,500,4.5,3.5,500,1.0,strong,2.5,300,0,0,71.0,71.0,638.0400137240129,0
18,30,90,0,0,20,10,700,0.5,500,4.5,3.5,500,1.0,strong,2.5,300,0,0,71.0,71.0,638.0400137240129,0
19,31,93,0,0,21,11,700,0.5,500,4.5,3.5,500,1.0,strong,2.5,300,0,0,71.0,71.0,637.4779366923068,0
20,31,93,1,2,21,11,700,0.5,500,4.5,3.5,500,1.0,strong,2.5,300,0,0,70.99999999054533,71.0,637.4779366923068,0
21,31,93,2,4,21,11,700,0.5,500,4.5,3.5,500,1.0,strong,2.5,300,0,0,67.39999998655168,71.0,637.4779366923068,0
22,31,93,2,4,21,11,700,0.5,500,4.5,3.5,500,1.0,strong,2.5,300,0,0,67.39999998655168,71.0,637.4779366923068,0
23,31,93,2,4,21,11,700,0.5,500,4.5,3.5,500,1.0,strong,2.5,300,0,0,67.39999998655168,71.0,637.4779366923068,0
24,31,93,2,4,21,11,700,0.5,500,4.5,3.5,500,1.0,strong,2.5,300,0,0,67.39999998655168,71.0,637.4779366923068,0
0,6,14,0,0,1,0,700,0.5,500,4.5,3.5,500,1.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
1,8,20,0,0,2,0,700,0.5,500,4.5,3.5,500,1.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
2,9,24,0,0,3,0,700,0.5,500,4.5,3.5,500,1.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
3,11,30,0,0,4,0,700,0.5,500,4.5,3.5,500,1.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
4,12,34,0,0,5,0,700,0.5,500,4.5,3.5,500,1.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
5,14,40,0,0,6,0,700,0.5,500,4.5,3.5,500,1.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
6,15,44,0,0,7,0,700,0.5,500,4.5,3.5,500,1.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
7,16,48,0,0,8,0,700,0.5,500,4.5,3.5,500,1.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
8,17,51,0,0,10,3,700,0.5,500,4.5,3.5,500,1.5,strong,2.5,300,0,0,0.0,0.0,646.7599952114494,0
9,19,57,0,0,11,3,700,0.5,500,4.5,3.5,500,1.5,strong,2.5,300,0,0,0.0,0.0,646.7599952114494,0
10,21,63,0,0,12,3,700,0.5,500,4.5,3.5,500,1.5,strong,2.5,300,0,0,0.0,0.0,646.7599952114494,0
11,24,71,0,0,13,3,700,0.5,500,4.5,3.5,500,1.5,strong,2.5,300,0,0,0.0,0.0,646.7599952114494,0
12,25,75,0,0,14,3,700,0.5,500,4.5,3.5,500,1.5,strong,2.5,300,0,0,0.0,0.0,646.7599952114494,0
13,26,78,0,0,15,4,700,0.5,500,4.5,3.5,500,1.5,strong,2.5,300,0,0,0.0,0.0,645.6807270616125,0
14,27,81,0,0,16,5,700,0.5,500,4.5,3.5,500,1.5,strong,2.5,300,0,0,71.0,71.0,643.8861271467763,0
15,28,84,0,0,17,6,700,0.5,500,4.5,3.5,500,1.5,strong,2.5,300,0,0,71.0,71.0,642.8900733037192,0
16,30,90,0,0,18,6,700,0.5,500,4.5,3.5,500,1.5,strong,2.5,300,0,0,71.0,71.0,642.8900733037192,0
17,31,93,0,0,19,7,700,0.5,500,4.5,3.5,500,1.5,strong,2.5,300,0,0,71.0,71.0,642.0652296523045,0
18,32,96,0,0,20,8,700,0.5,500,4.5,3.5,500,1.5,strong,2.5,300,0,0,71.0,71.0,640.5373404632949,0
19,33,99,0,0,21,9,700,0.5,500,4.5,3.5,500,1.5,strong,2.5,300,0,0,71.0,71.0,639.6662835857892,0
20,33,99,1,2,21,9,700,0.5,500,4.5,3.5,500,1.5,strong,2.5,300,0,0,70.99999999059082,71.0,639.6662835857892,0
21,33,99,2,4,21,9,700,0.5,500,4.5,3.5,500,1.5,strong,2.5,300,0,0,67.39999998661638,71.0,639.6662835857892,0
22,33,99,2,4,21,9,700,0.5,500,4.5,3.5,500,1.5,strong,2.5,300,0,0,67.39999998661638,71.0,639.6662835857892,0
23,33,99,2,4,21,9,700,0.5,500,4.5,3.5,500,1.5,strong,2.5,300,0,0,67.39999998661638,71.0,639.6662835857892,0
24,33,99,2,4,21,9,700,0.5,500,4.5,3.5,500,1.5,strong,2.5,300,0,0,67.39999998661638,71.0,639.6662835857892,0
0,6,14,0,0,1,0,700,0.5,500,4.5,3.5,500,2.0,strong,2.5,300,0,0,0.0,0.0,650.0,0
1,8,20,0,0,2,0,700,0.5,500,4.5,3.5,500,2.0,strong,2.5,300,0,0,0.0,0.0,650.0,0
2,9,24,0,0,3,0,700,0.5,500,4.5,3.5,500,2.0,strong,2.5,300,0,0,0.0,0.0,650.0,0
3,11,30,0,0,4,0,700,0.5,500,4.5,3.5,500,2.0,strong,2.5,300,0,0,0.0,0.0,650.0,0
4,12,34,0,0,5,0,700,0.5,500,4.5,3.5,500,2.0,strong,2.5,300,0,0,0.0,0.0,650.0,0
5,14,40,0,0,6,0,700,0.5,500,4.5,3.5,500,2.0,strong,2.5,300,0,0,0.0,0.0,650.0,0
6,15,44,0,0,7,0,700,0.5,500,4.5,3.5,500,2.0,strong,2.5,300,0,0,0.0,0.0,650.0,0
7,16,48,0,0,8,0,700,0.5,500,4.5,3.5,500,2.0,strong,2.5,300,0,0,0.0,0.0,650.0,0
8,17,51,0,0,10,3,700,0.5,500,4.5,3.5,500,2.0,strong,2.5,300,0,0,0.0,0.0,646.8701914123176,0
9,18,54,0,0,11,4,700,0.5,500,4.5,3.5,500,2.0,strong,2.5,300,0,0,0.0,0.0,645.8536878006622,0
10,20,60,0,0,12,4,700,0.5,500,4.5,3.5,500,2.0,strong,2.5,300,0,0,0.0,0.0,645.8536878006622,0
11,22,66,0,0,13,4,700,0.5,500,4.5,3.5,500,2.0,strong,2.5,300,0,0,0.0,0.0,645.8536878006622,0
12,24,72,0,0,14,4,700,0.5,500,4.5,3.5,500,2.0,strong,2.5,300,0,0,0.0,0.0,645.8536878006622,0
13,25,75,0,0,15,5,700,0.5,500,4.5,3.5,500,2.0,strong,2.5,300,0,0,0.0,0.0,644.0852510897996,0
14,26,78,0,0,16,6,700,0.5,500,4.5,3.5,500,2.0,strong,2.5,300,0,0,71.0,71.0,642.971407373561,0
15,27,81,0,0,17,7,700,0.5,500,4.5,3.5,500,2.0,strong,2.5,300,0,0,71.0,71.0,642.1209990650962,0
16,28,84,0,0,18,8,700,0.5,500,4.5,3.5,500,2.0,strong,2.5,300,0,0,71.0,71.0,641.1582736861883,0
17,29,87,0,0,19,9,700,0.5,500,4.5,3.5,500,2.0,strong,2.5,300,0,0,71.0,71.0,639.6124475464024,0
18,30,90,0,0,20,10,700,0.5,500,4.5,3.5,500,2.0,strong,2.5,300,0,0,71.0,71.0,638.9454764164263,0
19,31,93,0,0,21,11,700,0.5,500,4.5,3.5,500,2.0,strong,2.5,300,0,0,71.0,71.0,638.134281847943,0
20,31,93,1,2,21,11,700,0.5,500,4.5,3.5,500,2.0,strong,2.5,300,0,0,70.99999999056979,71.0,638.134281847943,0
21,31,93,2,4,21,11,700,0.5,500,4.5,3.5,500,2.0,strong,2.5,300,0,0,67.39999998658647,71.0,638.134281847943,0
22,31,93,2,4,21,11,700,0.5,500,4.5,3.5,500,2.0,strong,2.5,300,0,0,67.39999998658647,71.0,638.134281847943,0
23,31,93,2,4,21,11,700,0.5,500,4.5,3.5,500,2.0,strong,2.5,300,0,0,67.39999998658647,71.0,638.134281847943,0
24,31,93,2,4,21,11,700,0.5,500,4.5,3.5,500,2.0,strong,2.5,300,0,0,67.39999998658647,71.0,638.134281847943,0
0,6,14,0,0,1,0,700,0.5,500,4.5,3.5,500,2.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
1,8,20,0,0,2,0,700,0.5,500,4.5,3.5,500,2.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
2,9,24,0,0,3,0,700,0.5,500,4.5,3.5,500,2.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
3,11,30,0,0,4,0,700,0.5,500,4.5,3.5,500,2.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
4,12,34,0,0,5,0,700,0.5,500,4.5,3.5,500,2.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
5,13,38,0,0,6,0,700,0.5,500,4.5,3.5,500,2.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
6,15,44,0,0,7,0,700,0.5,500,4.5,3.5,500,2.5,strong,2.5,300,0,0,0.0,0.0,650.0,0
